pair,datetime,open,high,low,close
GBPUSD,2026-08-07 07:00:00+00:00,1.34536,1.34538,1.34457,1.3448
GBPUSD,2026-08-07 08:00:00+00:00,1.34482,1.345,1.34428,1.3443
GBPUSD,2026-08-07 09:00:00+00:00,1.3443,1.34468,1.34397,1.3442
GBPUSD,2026-08-07 10:00:00+00:00,1.34419,1.34428,1.34344,1.34376
GBPUSD,2026-08-07 11:00:00+00:00,1.34376,1.34498,1.34376,1.34494
GBPUSD,2026-08-07 12:00:00+00:00,1.34496,1.35082,1.34438,1.35
GBPUSD,2026-08-07 13:00:00+00:00,1.35,1.3509,1.34874,1.34896
GBPUSD,2026-08-07 14:00:00+00:00,1.34896,1.35017,1.3483,1.34888
GBPUSD,2026-08-07 15:00:00+00:00,1.34886,1.35006,1.34828,1.3496
GBPUSD,2026-08-07 16:00:00+00:00,1.3496,1.3504,1.34946,1.34964
GBPUSD,2026-08-07 17:00:00+00:00,1.34963,1.34988,1.34939,1.34953
GBPUSD,2026-08-07 18:00:00+00:00,1.34954,1.35006,1.34918,1.34996
GBPUSD,2026-08-07 19:00:00+00:00,1.34997,1.35037,1.34966,1.34978
GBPUSD,2026-08-07 20:00:00+00:00,1.34976,1.34984,1.34894,1.34928
GBPUSD,2026-08-09 21:00:00+00:00,1.34971,1.35,1.34857,1.34908
GBPUSD,2026-08-09 22:00:00+00:00,1.34907,1.34946,1.34884,1.3489
GBPUSD,2026-08-09 23:00:00+00:00,1.3489,1.3493,1.34883,1.34884
GBPUSD,2026-08-10 00:00:00+00:00,1.34886,1.3494,1.34878,1.34904
GBPUSD,2026-08-10 01:00:00+00:00,1.34904,1.3492,1.34842,1.3489
GBPUSD,2026-08-10 02:00:00+00:00,1.3489,1.349,1.34853,1.34861
GBPUSD,2026-08-10 03:00:00+00:00,1.3486,1.3487,1.34832,1.34852
GBPUSD,2026-08-10 04:00:00+00:00,1.34852,1.34902,1.34838,1.34884
GBPUSD,2026-08-10 05:00:00+00:00,1.34883,1.34947,1.34874,1.34942
GBPUSD,2026-08-10 06:00:00+00:00,1.34942,1.34978,1.34918,1.34951
GBPUSD,2026-08-10 07:00:00+00:00,1.3495,1.35017,1.34916,1.34962
GBPUSD,2026-08-10 08:00:00+00:00,1.34961,1.35056,1.34946,1.35034
GBPUSD,2026-08-10 09:00:00+00:00,1.35034,1.35068,1.34954,1.34954
GBPUSD,2026-08-10 10:00:00+00:00,1.34952,1.35014,1.34926,1.3501
GBPUSD,2026-08-10 11:00:00+00:00,1.3501,1.35028,1.34963,1.35012
GBPUSD,2026-08-10 12:00:00+00:00,1.35011,1.35042,1.34904,1.3495
GBPUSD,2026-08-10 13:00:00+00:00,1.3495,1.3508,1.34948,1.35046
GBPUSD,2026-08-10 14:00:00+00:00,1.35046,1.35308,1.3504,1.35208
GBPUSD,2026-08-10 15:00:00+00:00,1.35208,1.35276,1.3516,1.35258
GBPUSD,2026-08-10 16:00:00+00:00,1.35259,1.3527,1.35137,1.35138
GBPUSD,2026-08-10 17:00:00+00:00,1.35138,1.35148,1.35054,1.35066
GBPUSD,2026-08-10 18:00:00+00:00,1.35068,1.35118,1.3506,1.3509
GBPUSD,2026-08-10 19:00:00+00:00,1.35091,1.35098,1.35056,1.35081
GBPUSD,2026-08-10 20:00:00+00:00,1.35082,1.35102,1.35062,1.35078
GBPUSD,2026-08-10 21:00:00+00:00,1.35068,1.35111,1.35039,1.35071
GBPUSD,2026-08-10 22:00:00+00:00,1.35068,1.35093,1.35068,1.3509
GBPUSD,2026-08-10 23:00:00+00:00,1.35091,1.35116,1.35066,1.35108
GBPUSD,2026-08-11 00:00:00+00:00,1.3511,1.35155,1.35104,1.3511
GBPUSD,2026-08-11 01:00:00+00:00,1.3511,1.35152,1.35062,1.35106
GBPUSD,2026-08-11 02:00:00+00:00,1.35107,1.35118,1.35028,1.35046
GBPUSD,2026-08-11 03:00:00+00:00,1.35046,1.35132,1.35046,1.35104
GBPUSD,2026-08-11 04:00:00+00:00,1.35106,1.35138,1.35071,1.35118
GBPUSD,2026-08-11 05:00:00+00:00,1.35119,1.35144,1.35076,1.35126
GBPUSD,2026-08-11 06:00:00+00:00,1.35128,1.35159,1.35016,1.35056
GBPUSD,2026-08-11 07:00:00+00:00,1.35057,1.35085,1.34945,1.34968
GBPUSD,2026-08-11 08:00:00+00:00,1.34969,1.35088,1.34956,1.35042
GBPUSD,2026-08-11 09:00:00+00:00,1.35043,1.35053,1.34988,1.35043
GBPUSD,2026-08-11 10:00:00+00:00,1.35042,1.35052,1.34966,1.34982
GBPUSD,2026-08-11 11:00:00+00:00,1.34982,1.35067,1.34932,1.34936
GBPUSD,2026-08-11 12:00:00+00:00,1.34936,1.35028,1.34922,1.34992
GBPUSD,2026-08-11 13:00:00+00:00,1.3499,1.3507,1.34969,1.3501
GBPUSD,2026-08-11 14:00:00+00:00,1.35012,1.351,1.34982,1.35086
GBPUSD,2026-08-11 15:00:00+00:00,1.35088,1.3515,1.3502,1.3515
GBPUSD,2026-08-11 16:00:00+00:00,1.3515,1.35157,1.35039,1.35058
GBPUSD,2026-08-11 17:00:00+00:00,1.35062,1.35066,1.34971,1.35023
GBPUSD,2026-08-11 18:00:00+00:00,1.35022,1.35041,1.34966,1.35034
GBPUSD,2026-08-11 19:00:00+00:00,1.35033,1.35088,1.35028,1.35082
GBPUSD,2026-08-11 20:00:00+00:00,1.35084,1.35094,1.35038,1.35082
GBPUSD,2026-08-11 21:00:00+00:00,1.35055,1.35082,1.35031,1.35082
GBPUSD,2026-08-11 22:00:00+00:00,1.35084,1.35112,1.3507,1.35102
GBPUSD,2026-08-11 23:00:00+00:00,1.35103,1.3511,1.35078,1.35094
GBPUSD,2026-08-12 00:00:00+00:00,1.35094,1.35116,1.35064,1.3508
GBPUSD,2026-08-12 01:00:00+00:00,1.3508,1.35094,1.35026,1.35064
GBPUSD,2026-08-12 02:00:00+00:00,1.35064,1.35078,1.35016,1.3507
GBPUSD,2026-08-12 03:00:00+00:00,1.3507,1.35082,1.35046,1.35058
GBPUSD,2026-08-12 04:00:00+00:00,1.35059,1.35076,1.35034,1.35074
GBPUSD,2026-08-12 05:00:00+00:00,1.35074,1.35074,1.35025,1.35058
GBPUSD,2026-08-12 06:00:00+00:00,1.35058,1.3509,1.35026,1.3509
GBPUSD,2026-08-12 07:00:00+00:00,1.35092,1.35119,1.3506,1.35084
GBPUSD,2026-08-12 08:00:00+00:00,1.35084,1.35126,1.35069,1.3511
GBPUSD,2026-08-12 09:00:00+00:00,1.35112,1.35297,1.35105,1.35129
GBPUSD,2026-08-12 10:00:00+00:00,1.35128,1.35228,1.35125,1.35153
GBPUSD,2026-08-12 11:00:00+00:00,1.35154,1.35292,1.3514,1.35267
GBPUSD,2026-08-12 12:00:00+00:00,1.35268,1.3546,1.35072,1.35379
GBPUSD,2026-08-12 13:00:00+00:00,1.35376,1.35412,1.3517,1.35251
GBPUSD,2026-08-12 14:00:00+00:00,1.35252,1.35299,1.3504,1.35092
GBPUSD,2026-08-12 15:00:00+00:00,1.35091,1.35118,1.3502,1.35098
GBPUSD,2026-08-12 16:00:00+00:00,1.35098,1.35114,1.34945,1.34972
GBPUSD,2026-08-12 17:00:00+00:00,1.34972,1.35016,1.34916,1.34926
GBPUSD,2026-08-12 18:00:00+00:00,1.34926,1.34974,1.34878,1.34882
GBPUSD,2026-08-12 19:00:00+00:00,1.34883,1.34938,1.3488,1.34924
GBPUSD,2026-08-12 20:00:00+00:00,1.34923,1.34964,1.349,1.34952
GBPUSD,2026-08-12 21:00:00+00:00,1.34941,1.34977,1.34908,1.34944
GBPUSD,2026-08-12 22:00:00+00:00,1.34946,1.3497,1.34921,1.34962
GBPUSD,2026-08-12 23:00:00+00:00,1.34963,1.34978,1.34952,1.3497
GBPUSD,2026-08-13 00:00:00+00:00,1.34972,1.35007,1.34947,1.34976
GBPUSD,2026-08-13 01:00:00+00:00,1.34977,1.34996,1.3491,1.34924
GBPUSD,2026-08-13 02:00:00+00:00,1.34923,1.34931,1.34868,1.34884
GBPUSD,2026-08-13 03:00:00+00:00,1.34883,1.34914,1.34868,1.34904
GBPUSD,2026-08-13 04:00:00+00:00,1.34904,1.34969,1.34869,1.34957
GBPUSD,2026-08-13 05:00:00+00:00,1.34958,1.34978,1.34918,1.34943
GBPUSD,2026-08-13 06:00:00+00:00,1.34944,1.35008,1.34743,1.34826
GBPUSD,2026-08-13 07:00:00+00:00,1.34826,1.34883,1.34755,1.34828
GBPUSD,2026-08-13 08:00:00+00:00,1.34829,1.34837,1.34778,1.3479
GBPUSD,2026-08-13 09:00:00+00:00,1.34787,1.34916,1.34753,1.34914
GBPUSD,2026-08-13 10:00:00+00:00,1.34915,1.35011,1.34886,1.34896
GBPUSD,2026-08-13 11:00:00+00:00,1.34896,1.34964,1.34875,1.34922
GBPUSD,2026-08-13 12:00:00+00:00,1.34918,1.35099,1.34838,1.3509
GBPUSD,2026-08-13 13:00:00+00:00,1.3509,1.351,1.34949,1.34985
GBPUSD,2026-08-13 14:00:00+00:00,1.34988,1.35132,1.34986,1.35076
GBPUSD,2026-08-13 15:00:00+00:00,1.35075,1.35094,1.34942,1.34958
GBPUSD,2026-08-13 16:00:00+00:00,1.34958,1.34962,1.34828,1.34859
GBPUSD,2026-08-13 17:00:00+00:00,1.3486,1.34894,1.34798,1.34822
GBPUSD,2026-08-13 18:00:00+00:00,1.34822,1.34874,1.34797,1.3484
GBPUSD,2026-08-13 19:00:00+00:00,1.3484,1.34883,1.34837,1.34874
GBPUSD,2026-08-13 20:00:00+00:00,1.34874,1.34882,1.34846,1.3487
GBPUSD,2026-08-13 21:00:00+00:00,1.34862,1.34934,1.34834,1.34876
GBPUSD,2026-08-13 22:00:00+00:00,1.34877,1.34888,1.34855,1.34888
GBPUSD,2026-08-13 23:00:00+00:00,1.34888,1.3491,1.34878,1.349
GBPUSD,2026-08-14 00:00:00+00:00,1.349,1.34983,1.34898,1.34977
GBPUSD,2026-08-14 01:00:00+00:00,1.34976,1.3498,1.34892,1.34894
GBPUSD,2026-08-14 02:00:00+00:00,1.34895,1.34939,1.34886,1.34899
GBPUSD,2026-08-14 03:00:00+00:00,1.34898,1.34976,1.3489,1.3495
GBPUSD,2026-08-14 04:00:00+00:00,1.3495,1.35002,1.34946,1.34973
GBPUSD,2026-08-14 05:00:00+00:00,1.34974,1.35026,1.3497,1.35012
GBPUSD,2026-08-14 06:00:00+00:00,1.3501,1.35048,1.34982,1.35048
GBPUSD,2026-08-14 07:00:00+00:00,1.35052,1.35136,1.35032,1.35124
GBPUSD,2026-08-14 08:00:00+00:00,1.35122,1.35274,1.35122,1.35228
GBPUSD,2026-08-14 09:00:00+00:00,1.35226,1.3526,1.35198,1.35251
GBPUSD,2026-08-14 10:00:00+00:00,1.35252,1.35298,1.35232,1.35276
GBPUSD,2026-08-14 11:00:00+00:00,1.35277,1.35428,1.35268,1.3535
GBPUSD,2026-08-14 12:00:00+00:00,1.35353,1.3551,1.35328,1.35383
GBPUSD,2026-08-14 13:00:00+00:00,1.35384,1.3562,1.35344,1.3552
GBPUSD,2026-08-14 14:00:00+00:00,1.35522,1.35613,1.35458,1.35484
GBPUSD,2026-08-14 15:00:00+00:00,1.35486,1.35572,1.35398,1.35542
GBPUSD,2026-08-14 16:00:00+00:00,1.35542,1.35567,1.35385,1.35394
GBPUSD,2026-08-14 17:00:00+00:00,1.35393,1.35396,1.3527,1.35324
GBPUSD,2026-08-14 18:00:00+00:00,1.35325,1.35358,1.35298,1.35332
GBPUSD,2026-08-14 19:00:00+00:00,1.35333,1.35374,1.35322,1.3535
GBPUSD,2026-08-14 20:00:00+00:00,1.35349,1.35366,1.35322,1.35334
GBPUSD,2026-08-16 21:00:00+00:00,1.35413,1.35438,1.35322,1.35363
GBPUSD,2026-08-16 22:00:00+00:00,1.35376,1.35434,1.35311,1.35434
GBPUSD,2026-08-16 23:00:00+00:00,1.35433,1.35474,1.3543,1.35464
GBPUSD,2026-08-17 00:00:00+00:00,1.35463,1.35559,1.35463,1.35551
GBPUSD,2026-08-17 01:00:00+00:00,1.35553,1.35568,1.35502,1.35553
GBPUSD,2026-08-17 02:00:00+00:00,1.35552,1.35562,1.35494,1.35499
GBPUSD,2026-08-17 03:00:00+00:00,1.355,1.35521,1.35468,1.35519
GBPUSD,2026-08-17 04:00:00+00:00,1.3552,1.35564,1.35507,1.35513
GBPUSD,2026-08-17 05:00:00+00:00,1.35512,1.35586,1.35496,1.35538
GBPUSD,2026-08-17 06:00:00+00:00,1.35538,1.35605,1.35508,1.35585
GBPUSD,2026-08-17 07:00:00+00:00,1.35587,1.35712,1.35547,1.35632
GBPUSD,2026-08-17 08:00:00+00:00,1.35629,1.3571,1.35494,1.35538
GBPUSD,2026-08-17 09:00:00+00:00,1.35539,1.35622,1.35518,1.35588
GBPUSD,2026-08-17 10:00:00+00:00,1.35589,1.35652,1.35536,1.35564
GBPUSD,2026-08-17 11:00:00+00:00,1.35563,1.35612,1.35518,1.35564
GBPUSD,2026-08-17 12:00:00+00:00,1.35564,1.35625,1.35529,1.35608
GBPUSD,2026-08-17 13:00:00+00:00,1.35608,1.35663,1.35512,1.356
GBPUSD,2026-08-17 14:00:00+00:00,1.35599,1.35688,1.35504,1.35528
GBPUSD,2026-08-17 15:00:00+00:00,1.35528,1.35621,1.35508,1.3562
GBPUSD,2026-08-17 16:00:00+00:00,1.3562,1.35649,1.35572,1.35588
GBPUSD,2026-08-17 17:00:00+00:00,1.35589,1.35599,1.35441,1.35444
GBPUSD,2026-08-17 18:00:00+00:00,1.35445,1.35457,1.35358,1.35378
GBPUSD,2026-08-17 19:00:00+00:00,1.35383,1.35449,1.3536,1.35434
GBPUSD,2026-08-17 20:00:00+00:00,1.35433,1.35452,1.35406,1.35425
GBPUSD,2026-08-17 21:00:00+00:00,1.35484,1.35507,1.35392,1.35412
GBPUSD,2026-08-17 22:00:00+00:00,1.35423,1.35458,1.35423,1.35443
GBPUSD,2026-08-17 23:00:00+00:00,1.35442,1.35522,1.35437,1.35505
GBPUSD,2026-08-18 00:00:00+00:00,1.35506,1.35542,1.3545,1.35504
GBPUSD,2026-08-18 01:00:00+00:00,1.35505,1.35536,1.35453,1.35463
GBPUSD,2026-08-18 02:00:00+00:00,1.35462,1.35472,1.35392,1.3546
GBPUSD,2026-08-18 03:00:00+00:00,1.3546,1.3546,1.3534,1.35352
GBPUSD,2026-08-18 04:00:00+00:00,1.35353,1.35381,1.35311,1.35353
GBPUSD,2026-08-18 05:00:00+00:00,1.35352,1.35392,1.35328,1.35358
GBPUSD,2026-08-18 06:00:00+00:00,1.35358,1.3543,1.35213,1.3527
GBPUSD,2026-08-18 07:00:00+00:00,1.35269,1.35315,1.35197,1.35288
GBPUSD,2026-08-18 08:00:00+00:00,1.35288,1.35338,1.35236,1.35322
GBPUSD,2026-08-18 09:00:00+00:00,1.35322,1.35338,1.35265,1.3532
GBPUSD,2026-08-18 10:00:00+00:00,1.35321,1.35322,1.35244,1.3526
GBPUSD,2026-08-18 11:00:00+00:00,1.35257,1.35278,1.35198,1.35272
GBPUSD,2026-08-18 12:00:00+00:00,1.35271,1.35344,1.35236,1.35314
GBPUSD,2026-08-18 13:00:00+00:00,1.35314,1.35438,1.35282,1.35411
GBPUSD,2026-08-18 14:00:00+00:00,1.3541,1.35511,1.35391,1.35428
GBPUSD,2026-08-18 15:00:00+00:00,1.35428,1.35482,1.35362,1.3543
GBPUSD,2026-08-18 16:00:00+00:00,1.3543,1.35472,1.35406,1.35407
GBPUSD,2026-08-18 17:00:00+00:00,1.35408,1.35415,1.35322,1.35348
GBPUSD,2026-08-18 18:00:00+00:00,1.35348,1.3538,1.35326,1.3534
GBPUSD,2026-08-18 19:00:00+00:00,1.3534,1.35398,1.35314,1.35328
GBPUSD,2026-08-18 20:00:00+00:00,1.35328,1.35328,1.35285,1.35319
GBPUSD,2026-08-18 21:00:00+00:00,1.35346,1.35369,1.35294,1.3536
GBPUSD,2026-08-18 22:00:00+00:00,1.35364,1.3538,1.3531,1.35336
GBPUSD,2026-08-18 23:00:00+00:00,1.35338,1.35364,1.3532,1.35362
GBPUSD,2026-08-19 00:00:00+00:00,1.35367,1.35418,1.3529,1.35292
GBPUSD,2026-08-19 01:00:00+00:00,1.3529,1.35315,1.35236,1.35308
GBPUSD,2026-08-19 02:00:00+00:00,1.35308,1.35437,1.353,1.35398
GBPUSD,2026-08-19 03:00:00+00:00,1.35399,1.35417,1.3537,1.35374
GBPUSD,2026-08-19 04:00:00+00:00,1.35374,1.35426,1.35365,1.35418
GBPUSD,2026-08-19 05:00:00+00:00,1.35418,1.3545,1.35395,1.35439
GBPUSD,2026-08-19 06:00:00+00:00,1.35439,1.35581,1.35406,1.35512
GBPUSD,2026-08-19 07:00:00+00:00,1.35512,1.35562,1.35448,1.3556
GBPUSD,2026-08-19 08:00:00+00:00,1.35559,1.3566,1.35528,1.35534
GBPUSD,2026-08-19 09:00:00+00:00,1.35533,1.35596,1.35498,1.35582
GBPUSD,2026-08-19 10:00:00+00:00,1.35582,1.35646,1.35547,1.35564
GBPUSD,2026-08-19 11:00:00+00:00,1.35563,1.35606,1.35476,1.3553
GBPUSD,2026-08-19 12:00:00+00:00,1.35529,1.36034,1.35525,1.35949
GBPUSD,2026-08-19 13:00:00+00:00,1.3595,1.36242,1.35949,1.36176
GBPUSD,2026-08-19 14:00:00+00:00,1.36173,1.36306,1.36067,1.36088
GBPUSD,2026-08-19 15:00:00+00:00,1.36088,1.36156,1.3601,1.36067
GBPUSD,2026-08-19 16:00:00+00:00,1.36068,1.36158,1.36041,1.36102
GBPUSD,2026-08-19 17:00:00+00:00,1.36103,1.3616,1.35904,1.35913
GBPUSD,2026-08-19 18:00:00+00:00,1.35912,1.36101,1.35897,1.36071
GBPUSD,2026-08-19 19:00:00+00:00,1.36076,1.3612,1.3603,1.36077
GBPUSD,2026-08-19 20:00:00+00:00,1.36078,1.361,1.36025,1.36062
GBPUSD,2026-08-19 21:00:00+00:00,1.36033,1.36128,1.36022,1.36086
GBPUSD,2026-08-19 22:00:00+00:00,1.36088,1.36104,1.36035,1.36035
GBPUSD,2026-08-19 23:00:00+00:00,1.36034,1.3607,1.35986,1.36
GBPUSD,2026-08-20 00:00:00+00:00,1.36002,1.36072,1.35974,1.35996
GBPUSD,2026-08-20 01:00:00+00:00,1.35996,1.36084,1.35946,1.36078
GBPUSD,2026-08-20 02:00:00+00:00,1.36078,1.3615,1.3602,1.3605
GBPUSD,2026-08-20 03:00:00+00:00,1.36051,1.3615,1.36044,1.36142
GBPUSD,2026-08-20 04:00:00+00:00,1.36143,1.36167,1.3606,1.36074
GBPUSD,2026-08-20 05:00:00+00:00,1.36075,1.36104,1.36,1.36046
GBPUSD,2026-08-20 06:00:00+00:00,1.36044,1.3617,1.36029,1.36168
GBPUSD,2026-08-20 07:00:00+00:00,1.36166,1.36314,1.36088,1.3625
GBPUSD,2026-08-20 08:00:00+00:00,1.3625,1.36374,1.36233,1.36356
GBPUSD,2026-08-20 09:00:00+00:00,1.36356,1.36478,1.36315,1.36478
GBPUSD,2026-08-20 10:00:00+00:00,1.36477,1.36598,1.36407,1.36445
GBPUSD,2026-08-20 11:00:00+00:00,1.36446,1.3646,1.36291,1.3632
GBPUSD,2026-08-20 12:00:00+00:00,1.3632,1.36456,1.36204,1.36422
GBPUSD,2026-08-20 13:00:00+00:00,1.36424,1.3653,1.3633,1.3634
GBPUSD,2026-08-20 14:00:00+00:00,1.3634,1.36398,1.36267,1.36318
GBPUSD,2026-08-20 15:00:00+00:00,1.36318,1.3648,1.36275,1.36368
GBPUSD,2026-08-20 16:00:00+00:00,1.3637,1.36376,1.36237,1.36308
GBPUSD,2026-08-20 17:00:00+00:00,1.36308,1.36316,1.36231,1.36276
GBPUSD,2026-08-20 18:00:00+00:00,1.36275,1.36284,1.36207,1.36277
GBPUSD,2026-08-20 19:00:00+00:00,1.36278,1.3631,1.3625,1.36285
GBPUSD,2026-08-20 20:00:00+00:00,1.36288,1.3633,1.36278,1.36308
GBPUSD,2026-08-20 21:00:00+00:00,1.36296,1.3634,1.3626,1.36315
GBPUSD,2026-08-20 22:00:00+00:00,1.36311,1.36368,1.36308,1.36362
GBPUSD,2026-08-20 23:00:00+00:00,1.3636,1.3644,1.3636,1.36429
US30,2026-06-22 08:00:00+00:00,51658.8,51677.8,51622.3,51670.8
US30,2026-06-22 09:00:00+00:00,51671.3,51741.8,51659.3,51670.8
US30,2026-06-22 10:00:00+00:00,51670.3,51735.8,51669.8,51699.3
US30,2026-06-22 11:00:00+00:00,51699.8,51803.8,51686.3,51751.8
US30,2026-06-22 12:00:00+00:00,51751.3,51828.8,51742.8,51747.3
US30,2026-06-22 13:00:00+00:00,51749.8,52002.8,51745.8,51958.4
US30,2026-06-22 14:00:00+00:00,51959.8,52010.8,51770.8,51841.8
US30,2026-06-22 15:00:00+00:00,51841.4,51923.0,51767.8,51892.0
US30,2026-06-22 16:00:00+00:00,51891.6,51925.6,51826.0,51893.0
US30,2026-06-22 17:00:00+00:00,51893.6,51903.6,51799.0,51835.0
US30,2026-06-22 18:00:00+00:00,51834.6,51899.0,51745.6,51751.0
US30,2026-06-22 19:00:00+00:00,51753.0,51861.6,51731.0,51836.0
US30,2026-06-22 20:00:00+00:00,51838.6,51922.0,51826.5,51900.5
US30,2026-06-22 22:00:00+00:00,51910.0,51929.0,51851.0,51866.0
US30,2026-06-22 23:00:00+00:00,51865.5,51877.5,51831.0,51875.0
US30,2026-06-23 00:00:00+00:00,51874.5,51983.0,51857.0,51975.5
US30,2026-06-23 01:00:00+00:00,51975.0,51985.0,51842.0,51898.5
US30,2026-06-23 02:00:00+00:00,51899.0,51919.5,51850.0,51858.0
US30,2026-06-23 03:00:00+00:00,51858.5,51863.5,51769.5,51824.0
US30,2026-06-23 04:00:00+00:00,51824.5,51847.5,51707.5,51714.5
US30,2026-06-23 05:00:00+00:00,51717.5,51752.0,51642.0,51667.5
US30,2026-06-23 06:00:00+00:00,51668.5,51688.5,51579.5,51585.0
US30,2026-06-23 07:00:00+00:00,51584.5,51590.0,51420.0,51456.0
US30,2026-06-23 08:00:00+00:00,51458.0,51547.0,51414.5,51504.0
US30,2026-06-23 09:00:00+00:00,51504.5,51601.5,51487.5,51592.5
US30,2026-06-23 10:00:00+00:00,51593.0,51666.0,51538.5,51566.0
US30,2026-06-23 11:00:00+00:00,51564.5,51689.5,51543.5,51647.5
US30,2026-06-23 12:00:00+00:00,51643.5,51671.0,51568.5,51614.5
US30,2026-06-23 13:00:00+00:00,51614.0,51812.6,51417.0,51657.0
US30,2026-06-23 14:00:00+00:00,51655.0,51930.0,51637.0,51890.0
US30,2026-06-23 15:00:00+00:00,51890.6,51901.6,51744.6,51872.6
US30,2026-06-23 16:00:00+00:00,51872.0,51996.6,51864.6,51959.6
US30,2026-06-23 17:00:00+00:00,51960.0,52010.6,51890.6,51907.6
US30,2026-06-23 18:00:00+00:00,51910.6,51944.6,51773.6,51817.6
US30,2026-06-23 19:00:00+00:00,51817.0,51890.6,51776.6,51797.0
US30,2026-06-23 20:00:00+00:00,51798.6,51856.5,51782.0,51855.0
US30,2026-06-23 22:00:00+00:00,51824.0,51830.5,51740.5,51769.0
US30,2026-06-23 23:00:00+00:00,51769.5,51846.5,51698.5,51821.0
US30,2026-06-24 00:00:00+00:00,51820.5,51858.0,51763.5,51789.5
US30,2026-06-24 01:00:00+00:00,51790.0,51809.5,51752.5,51789.5
US30,2026-06-24 02:00:00+00:00,51789.0,51814.0,51729.5,51730.0
US30,2026-06-24 03:00:00+00:00,51730.5,51818.5,51713.0,51805.0
US30,2026-06-24 04:00:00+00:00,51805.5,51817.5,51745.0,51778.0
US30,2026-06-24 05:00:00+00:00,51780.0,51787.5,51734.0,51763.0
US30,2026-06-24 06:00:00+00:00,51762.5,51765.0,51710.5,51741.5
US30,2026-06-24 07:00:00+00:00,51742.0,51768.5,51691.0,51713.5
US30,2026-06-24 08:00:00+00:00,51714.0,51769.0,51713.0,51743.5
US30,2026-06-24 09:00:00+00:00,51745.0,51769.5,51693.5,51734.0
US30,2026-06-24 10:00:00+00:00,51733.5,51810.5,51699.0,51747.0
US30,2026-06-24 11:00:00+00:00,51748.5,51905.0,51746.0,51901.0
US30,2026-06-24 12:00:00+00:00,51900.5,51906.5,51758.0,51776.0
US30,2026-06-24 13:00:00+00:00,51775.5,51987.0,51664.0,51876.0
US30,2026-06-24 14:00:00+00:00,51876.6,52239.0,51860.6,52236.6
US30,2026-06-24 15:00:00+00:00,52239.6,52407.0,52193.0,52307.0
US30,2026-06-24 16:00:00+00:00,52307.4,52340.0,52182.0,52200.0
US30,2026-06-24 17:00:00+00:00,52200.4,52222.4,51890.0,51936.4
US30,2026-06-24 18:00:00+00:00,51937.0,52149.4,51924.4,52036.4
US30,2026-06-24 19:00:00+00:00,52037.0,52105.4,51920.4,52015.4
US30,2026-06-24 20:00:00+00:00,52015.0,52149.9,51989.4,52131.4
US30,2026-06-24 22:00:00+00:00,52133.9,52134.4,52032.9,52039.9
US30,2026-06-24 23:00:00+00:00,52040.4,52089.9,52023.4,52060.4
US30,2026-06-25 00:00:00+00:00,52060.9,52066.4,51966.4,51977.9
US30,2026-06-25 01:00:00+00:00,51978.4,52033.4,51962.9,51988.4
US30,2026-06-25 02:00:00+00:00,51988.9,52024.4,51977.9,52009.9
US30,2026-06-25 03:00:00+00:00,52010.4,52031.4,51988.9,52029.9
US30,2026-06-25 04:00:00+00:00,52030.4,52034.4,51948.9,51960.4
US30,2026-06-25 05:00:00+00:00,51960.9,52017.4,51960.4,51999.4
US30,2026-06-25 06:00:00+00:00,51999.9,52096.4,51999.9,52062.4
US30,2026-06-25 07:00:00+00:00,52062.9,52094.9,52057.9,52078.4
US30,2026-06-25 08:00:00+00:00,52077.9,52093.9,52025.4,52035.4
US30,2026-06-25 09:00:00+00:00,52035.9,52088.4,52028.9,52070.4
US30,2026-06-25 10:00:00+00:00,52069.9,52193.9,52068.9,52155.9
US30,2026-06-25 11:00:00+00:00,52155.4,52160.9,52068.4,52069.9
US30,2026-06-25 12:00:00+00:00,52068.4,52195.9,52039.4,52136.4
US30,2026-06-25 13:00:00+00:00,52138.9,52413.4,52128.4,52195.4
US30,2026-06-25 14:00:00+00:00,52197.4,52824.4,52190.4,52635.4
US30,2026-06-25 15:00:00+00:00,52637.0,52668.0,52340.4,52404.0
US30,2026-06-25 16:00:00+00:00,52405.6,52481.6,52173.0,52201.0
US30,2026-06-25 17:00:00+00:00,52201.6,52255.6,52074.6,52175.0
US30,2026-06-25 18:00:00+00:00,52174.6,52302.6,52039.0,52128.0
US30,2026-06-25 19:00:00+00:00,52127.6,52162.6,52027.6,52101.6
US30,2026-06-25 20:00:00+00:00,52102.0,52263.5,52096.0,52190.0
US30,2026-06-25 22:00:00+00:00,52158.5,52179.5,52137.0,52162.5
US30,2026-06-25 23:00:00+00:00,52163.0,52263.0,52095.0,52129.0
US30,2026-06-26 00:00:00+00:00,52127.5,52206.5,52112.0,52168.0
US30,2026-06-26 01:00:00+00:00,52170.0,52195.5,52050.5,52073.0
US30,2026-06-26 02:00:00+00:00,52074.5,52081.0,51963.0,51971.0
US30,2026-06-26 03:00:00+00:00,51972.5,52013.5,51923.5,52011.0
US30,2026-06-26 04:00:00+00:00,52011.5,52020.0,51953.5,51960.0
US30,2026-06-26 05:00:00+00:00,51959.5,52016.5,51901.5,51954.0
US30,2026-06-26 06:00:00+00:00,51954.5,52159.0,51949.5,52133.5
US30,2026-06-26 07:00:00+00:00,52134.0,52182.0,52079.0,52168.0
US30,2026-06-26 08:00:00+00:00,52170.0,52193.0,52015.5,52053.0
